tweet_text,user_id,hashtags,time,url
@MikeHudema Don't worry when the ice age returns we will get it all back and then some.  I wonder what made climate change in the last few billion years.  My guess 300000 years ago plastic straws were invented.,1637963375169642496,,2023-03-20 23:44:35 +0000 +0000,https://twitter.com/okanenas13/status/1637963375169642496
"@MikeHudema Wake up airhead!  You are not going to change the earths natural climate changes which has been going on for BILLIONS of years,!",1637963359612960768,,2023-03-20 23:44:31 +0000 +0000,https://twitter.com/CJakinovich/status/1637963359612960768
@RNBreakfast @ProfMarkHowden What a lot of bull there is no climate change for the last 50 years these weirdos have been predicting all sorts of doom and gloom and guess what the weather patterns come and go,1637963344010428417,,2023-03-20 23:44:27 +0000 +0000,https://twitter.com/standupanpaddle/status/1637963344010428417
@AmazingZoltan @RebelNewsOnline But we are going to light a fire under a bunch of money in the name of climate change,1637963342341079041,,2023-03-20 23:44:27 +0000 +0000,https://twitter.com/edfred9713/status/1637963342341079041
"Everything created, including the Earth, was fashioned for a purpose. Everything that complies with its purpose will be advanced.

In our search for solutions to climate change we overlook the one possibility that would make a real difference.

https://t.co/FrDLSei3Xt https://t.co/O0EBV1iaGx",1637963334245908482,,2023-03-20 23:44:25 +0000 +0000,https://twitter.com/BillWylson/status/1637963334245908482
"The urgency communicated in the IPCC reports is clear: “Climate change is a threat to human well-being and planetary health. There is a rapidly closing window of opportunity.""
https://t.co/E6vepZGJpC",1637963334086426626,,2023-03-20 23:44:25 +0000 +0000,https://twitter.com/arstechnica/status/1637963334086426626
"@FrankWunderli13 The problem solving space is mainly defined by technologies, thats correct, but CO2/Climate Change is a societal Problem. Which levels of CO2, in which timeframe, what trade-offs are we willing to accept, how much do we want to pay now or later. Why solar and not CCS?",1637963327774261248,,2023-03-20 23:44:23 +0000 +0000,https://twitter.com/exergetiker/status/1637963327774261248
"#IPCC report warns that the world is on track to exceed the 1.5°C threshold within the next two decades, and that the impacts of climate change will be felt for centuries to come. it will be impossible to keep global temperatures at safe levels unless there is also a 1/n",1637963297059119108,IPCC,2023-03-20 23:44:16 +0000 +0000,https://twitter.com/pagaljanani/status/1637963297059119108
"@GretaThunberg Blah blah blah why don’t you protest opec or Russian oil. Climate change is a hoax, just stop. Move on",1637963275014111232,,2023-03-20 23:44:11 +0000 +0000,https://twitter.com/Manslaughtermik/status/1637963275014111232
"It's a tragedy of epic proportions that the group of people most informed &amp; passionate about climate change in the West - climate scientists - are also subject to the system wide problem of political illiteracy, not made better by academic institutionalization &amp; funding models.",1637963269410267144,,2023-03-20 23:44:09 +0000 +0000,https://twitter.com/Grimeandreason/status/1637963269410267144
"The world’s most boring guy:

“Climate change is like a new religion, and climate scientists the high priests of this religion. In actual fact, God would never let bad things happen to us. That’s why we MUST have nuclear subs.”

I have accidentally channeled Greg Sheridan.",1637963240083972097,,2023-03-20 23:44:02 +0000 +0000,https://twitter.com/BourgeoisZombie/status/1637963240083972097
"@ukranon86 @jamforyou_ People have been sounding the alarm about climate change since the 1960s. Even when alternative technologies were possible, they still relied on processes and externalities that fed into the problem. Eventually the issue was more than reducing emissions but also capture capacity.",1637963231510646784,,2023-03-20 23:44:00 +0000 +0000,https://twitter.com/AbsoluteAlmost/status/1637963231510646784
@JuliaHB1 Says the person who on #BBCQuestionTime clicked their toungue and referred to climate change as just weather.  Clearly an expert on such matters. The fact that weather is a measurement of climate change is neither here nor there of course!,1637963197176061952,BBCQuestionTime,2023-03-20 23:43:52 +0000 +0000,https://twitter.com/Steve_Spud1968/status/1637963197176061952
@Dave_Eby @BrittnyAnderso Did they bring up the issue of climate change?,1637963157112262658,,2023-03-20 23:43:43 +0000 +0000,https://twitter.com/AntonvWalraven/status/1637963157112262658
"The #IPCC report has ""left no doubt"" climate change poses a clear and present danger, say #ANUExperts @ProfMarkHowden &amp; @frankjotzo.

“The choices we take now will have consequences in coming decades and potentially for thousands of years.""

@ANU_ICEDS
https://t.co/2z9JgArGd1",1637963147616088066,"IPCC,ANUExperts",2023-03-20 23:43:40 +0000 +0000,https://twitter.com/ANUmedia/status/1637963147616088066
@NewshubPolitics I'm just waiting for him to blame climate change,1637963136031670273,,2023-03-20 23:43:38 +0000 +0000,https://twitter.com/ListenUpNZ/status/1637963136031670273
"@BenWoodfinden I would be surprised if NDP doesn’t support the Liberals on this. They do not care about things like democratic principles - it’s all about identity politics, class and climate change, and if an issue doesn’t touch one of those three things it is not on their agenda.",1637963115043360768,,2023-03-20 23:43:33 +0000 +0000,https://twitter.com/NewXenophon/status/1637963115043360768
"@catturd2 I’m just over 70 and have heard this seven times, every ten years! How many of these climate change experts have bought waterfront properties in the last ten years?",1637963102858649604,,2023-03-20 23:43:30 +0000 +0000,https://twitter.com/CharlesFenton19/status/1637963102858649604
CLIMATE CHANGE 2023: Synthesis Trailer https://t.co/9XnOMf6MnV via @YouTube,1637963093027291136,,2023-03-20 23:43:27 +0000 +0000,https://twitter.com/climafluttuante/status/1637963093027291136
@RachelReevesMP @IPCC_CH Their is no such thing as climate change it is all one big con to make the rich richer &amp; the poor poorer &amp; to keep us in our place in our own countries or our own areas while you lot travel all over place preaching your bile,1637963092515594240,,2023-03-20 23:43:27 +0000 +0000,https://twitter.com/MarkSolar50/status/1637963092515594240
@FoxNews Climate change my A$$,1637963090552578048,,2023-03-20 23:43:27 +0000 +0000,https://twitter.com/tidefanpaul/status/1637963090552578048
Are they trying to make the climate change apocalypse more palatable by having this woman be it's mouthpiece? Operation Greta seems to have fallen short.,1637963086920392706,,2023-03-20 23:43:26 +0000 +0000,https://twitter.com/AdamHdz7/status/1637963086920392706
"@RobinShipston @JuliaHB1 Because it’s all based on best guesses, where the variables are so complex nobody really knows the outcome. Climate change is definitely going to happen, as it always has. The question is, can we make a difference by cutting our 1% contribution? The answer is no.",1637963078225494016,,2023-03-20 23:43:24 +0000 +0000,https://twitter.com/Dave_Fox1/status/1637963078225494016
@ShellenbergerMD I call it weather which fluctuates and not climate change. Pre-Industrial😂😂WE would have to go back in time and kill Henry Ford.,1637963073976664064,,2023-03-20 23:43:23 +0000 +0000,https://twitter.com/lizburg55491910/status/1637963073976664064
"@ECOWARRIORSS YOU are the climate change DENIER!

YOU DENY that it was NON man made climate change the caused the entire planet to enter and recover from 'Snow Ball Earth' global ice age. Look it up. 

YOU DENY the great lakes were filled by 2 mile high ice that melted with NON HUMAN caused…",1637963072064344066,,2023-03-20 23:43:22 +0000 +0000,https://twitter.com/humbleGenius123/status/1637963072064344066
Really great piece from @DanielBleakley outlining what $368 billion could do in combatting the real threat: runaway climate change,1637963070441140224,,2023-03-20 23:43:22 +0000 +0000,https://twitter.com/ashcroucher/status/1637963070441140224
"Climate change deniers ’emboldened’ if Ulez expansion fails, says Khan

 #ClimateChange
https://t.co/3t2gXi6R1g",1637963058600353793,ClimateChange,2023-03-20 23:43:19 +0000 +0000,https://twitter.com/great_thunberg/status/1637963058600353793
"QUEBEC - Government run Liquor stores (SAQ) will start to remove fridges to combat climate change 😅 No more chilled wine or beer 

#Canada #Quebec #ClimateScam #Montreal",1637963008826654721,"Canada,Quebec,ClimateScam,Montreal",2023-03-20 23:43:07 +0000 +0000,https://twitter.com/MelissaLMRogers/status/1637963008826654721
"Keep electing incompetent as mayors in #Montreal who care about adding bike lanes to fight climate change and improve people’s movements but breaking down cars, repairs, replacement parts, traffic jams, etc. Are all ok.
N’est-ce pas @Val_Plante ?? https://t.co/kh1g3KyHdx",1637963008252194817,Montreal,2023-03-20 23:43:07 +0000 +0000,https://twitter.com/AnthonyWVille/status/1637963008252194817
@CalltoActivism As Biden to change his mind about the Willow Project in Alaska. The Democratic party is now the party of global climate change.,1637962937783697408,,2023-03-20 23:42:50 +0000 +0000,https://twitter.com/llprice/status/1637962937783697408
@ToddStn @DineshDSouza Protecting the ENVIRONMENT is not the same as the Leftist Climate Change garbage - Nobody hates the planet - just the way scammers try to control it,1637962923015299073,,2023-03-20 23:42:47 +0000 +0000,https://twitter.com/WondaSa08762447/status/1637962923015299073
"Temperature increases with cumulative emissions. To prevent further climate change, we need to achieve net-zero emissions. The carbon budget for 1.5°C has become critically small. https://t.co/yrn2XtnsfC",1637962878065029120,,2023-03-20 23:42:36 +0000 +0000,https://twitter.com/DetlefvanVuuren/status/1637962878065029120
"The Synthesis Report of the 6th #IPCC Assessment Report is out this week. The science historian Hélène Guillemot explains how knowledge on climate change has improved since the 19th century, eventually demonstrating the reality of global warming. #CNRSnews https://t.co/O4phOJu1jF",1637962876974669824,"IPCC,CNRSnews",2023-03-20 23:42:36 +0000 +0000,https://twitter.com/CNRSinJapan/status/1637962876974669824
"@dorylfc @stephens_ben @SennevilleMarc @DoomedRambo @guardian And Dory steps into the fray with some #climatedenier nonsense. Provide me with one, just one, peer reviewed paper that proves  human induced climate change is, as you so eloquently put it, BS. I'll wait.",1637962848847667203,climatedenier,2023-03-20 23:42:29 +0000 +0000,https://twitter.com/RobJonas856/status/1637962848847667203
#IPCC 2023 Synthesis Report warns of last chance to limit climate change via drastic emissions cuts - we must act now @IPCC_CH #ClimateReport https://t.co/99STLzUNwC #netzero #climatechange https://t.co/Zi31AlTA9C,1637962841440280577,"IPCC,ClimateReport,netzero,climatechange",2023-03-20 23:42:27 +0000 +0000,https://twitter.com/StartupPlanet_0/status/1637962841440280577
@sourpatchlyds Why not? Greta’s the high priestess of the climate change religion.,1637962838294626305,,2023-03-20 23:42:27 +0000 +0000,https://twitter.com/Paul84080963/status/1637962838294626305
"@jordanbpeterson @ShellenbergerMD Visit the north Peterson, get out of the air conditioned City talk to natives on the arctic shore.

Climate change is pretty obvious up here.

Hell even in Edmonton there's been some pretty significant changes to the length and intensity of winter seasons.",1637962836922998784,,2023-03-20 23:42:26 +0000 +0000,https://twitter.com/allakatsin/status/1637962836922998784
"@clar57997595 @4O4Gaming @PaulEremenko Climate change will Increase drought, and large rainfall events (because warmer oceans increases storm viability). When droughts occur they dry/crack the soil which removes nutrients, and degrades soil structure. Following these droughts will be heavy rainfall which -",1637962810582872064,,2023-03-20 23:42:20 +0000 +0000,https://twitter.com/SColeman60K/status/1637962810582872064
"And nary a peep out of these self, righteous musician pricks.Ah, the overriding principle is to save the Earth from climate change. What a bunch of idiots.",1637962799971463169,,2023-03-20 23:42:18 +0000 +0000,https://twitter.com/UberOne8/status/1637962799971463169
Climate change................ https://t.co/t6YH3JwQKd,1637962798213877760,,2023-03-20 23:42:17 +0000 +0000,https://twitter.com/WappieSebastian/status/1637962798213877760
@stephens_ben @SennevilleMarc @RobJonas856 @DoomedRambo @guardian Do you think the people in charge of the banks and economics havent factored in how any future climate change will affect their business?,1637962790777356291,,2023-03-20 23:42:15 +0000 +0000,https://twitter.com/dorylfc/status/1637962790777356291
"If you’re still denying the scientific facts of climate change and that we are heading for extinction, together with most life on earth, you are now officially part of the problem #ClimateBrawl #ClimateActionNow",1637962779184230400,"ClimateBrawl,ClimateActionNow",2023-03-20 23:42:13 +0000 +0000,https://twitter.com/joinedupthinker/status/1637962779184230400
"Underwater turbulence revealed as a key factor in climate change 
#breakingnews https://t.co/lEhFERvK3o #climatechange #news #science #world",1637962755176112128,"breakingnews,climatechange,news,science,world",2023-03-20 23:42:07 +0000 +0000,https://twitter.com/eurojournalENG/status/1637962755176112128
"So, ""The climate-change bomb is ticking,"" says the UN and what do ITV do? Send Emily Maitlis to Pakistan to report on the flooding there 🥴
https://t.co/2rKawUBP3l",1637962750029701120,,2023-03-20 23:42:06 +0000 +0000,https://twitter.com/veronicanew3/status/1637962750029701120
"Any semi-sensible plan to get to net zero requires complete systemic change. The science says so.

There is *no way* for that to happen in a way that people could agree on. Political science says so.

This is why climate science so, so desperately needs political science input.",1637962709323898880,,2023-03-20 23:41:56 +0000 +0000,https://twitter.com/Grimeandreason/status/1637962709323898880
@MikaelJG2 @gc87gcg8vhvg8by @ModernWarzone @Simpified @DEADROP @12am People who live in areas that will be deemed unlivable from climate change sure will care.,1637962702059618305,,2023-03-20 23:41:54 +0000 +0000,https://twitter.com/dadbodsrule1990/status/1637962702059618305
"@prageru ""Capitalism plays NOT A PART, ZERO,.NADA,.ZILTCH in Climate Change"" says every idiot that worships at the ""Free Market"".

Tell me - given that there's no going back soon &amp; that all ecosystems which sustain life are in decline - what is the Capitalist solution to Climate Change?",1637962700830707712,,2023-03-20 23:41:54 +0000 +0000,https://twitter.com/dirtydickcheney/status/1637962700830707712
"@_dmoser Please dmoser, the climate change is so fake… https://t.co/hIUk7Js4uG",1637962699639226368,,2023-03-20 23:41:54 +0000 +0000,https://twitter.com/RicardoRoquetti/status/1637962699639226368
"The geniuses who don’t believe in climate change do believe that some rando built a giant boat, corralled 2 of every animal, and survived a flood that killed literally everything else. Sure, got it.",1637962685517115397,,2023-03-20 23:41:50 +0000 +0000,https://twitter.com/Elizabe23123962/status/1637962685517115397
Today's headlines are full of a new report on #climatechange. There's lots of detail hence I'm posting our full @BBCNews explainer so you can digest the key points for youself. Thanks to @emilyshuckburgh who says ignoring the report is 'utter folly.' Produced by @FloydCush https://t.co/doROc94fGD,1637962685202530306,climatechange,2023-03-20 23:41:50 +0000 +0000,https://twitter.com/KasiaMadera/status/1637962685202530306
"Untimely rain and hail storms in India, destroying crops and affecting farmers. Is this yet another unfortunate result of climate change? Let's keep working towards protecting our planet for future generations #ClimateAction #India #ClimateActionNow #ClimateCrisis #ClimateBrawl",1637962674352029697,"ClimateAction,India,ClimateActionNow,ClimateCrisis,ClimateBrawl",2023-03-20 23:41:48 +0000 +0000,https://twitter.com/ranjeetmehta/status/1637962674352029697
"@POTUS Maga, climate change ,over paying executives lol, this can't be real lol",1637962673932443650,,2023-03-20 23:41:47 +0000 +0000,https://twitter.com/makula_carl/status/1637962673932443650
"@mam3ko @IPCC_CH @womenscs @WomensClAct @SustWomen @natalieben @ScotlandXr @GlobalJusticeUK @XrStirling @WGC_Climate @Salmszee @mothersriseup How will women be heavily impacted more than men? What about men that think they are women, will they be hit harder or no because they are really men? Or maybe climate change is a scam that they have been using to scare brainwashed morons since the 70’s https://t.co/9Cqu8YdH0n",1637962628952645632,,2023-03-20 23:41:37 +0000 +0000,https://twitter.com/onlyfansphotos4/status/1637962628952645632
"@JohannVonNeuma1 @Graysonsonof1 @BjornLomborg well, due to other sources, we still had 13 years left by 2007, so the world-as-we-know-it has already ended in 2020.

the worst thing i remember about 2020 was somewhat unrelated to climate change, i remember some panic about a world-ending virus.",1637962625244966913,,2023-03-20 23:41:36 +0000 +0000,https://twitter.com/Archophob1/status/1637962625244966913
@nytimes Utter bullshit! No such thing as climate change. You keep moving the goalposts and renaming this monster to collect more government money!,1637962594320351232,,2023-03-20 23:41:29 +0000 +0000,https://twitter.com/CPREMSRETURNS/status/1637962594320351232
"@PeterDiamandis The ‘problem’ with education requires definition, is very individualized and does not lend to blanket solutions. 

In filing economic desires, we have lots of environmental problems &amp; a need for conservation but focus on fictionAl ‘climate change’ distracts from solving them.",1637962573487435776,,2023-03-20 23:41:24 +0000 +0000,https://twitter.com/lbyron/status/1637962573487435776
"@CriticalSway When the white man came to North America, millions and millions of Buffalo were slaughtered.  Can you imagine the methane those buffalo must have created back then?  Masking the cows is the most ridiculous thing I've heard  I guess they had a problem with climate change back then",1637962516251947008,,2023-03-20 23:41:10 +0000 +0000,https://twitter.com/KariceENT/status/1637962516251947008
"Morrison, climate change!!!!!",1637962509062742016,,2023-03-20 23:41:08 +0000 +0000,https://twitter.com/elec1004group5/status/1637962509062742016
"We don't have time left for arguments, accusations, submarines, wars etc. We need to agree to work together urgently on CLIMATE Change!",1637962480428408833,,2023-03-20 23:41:01 +0000 +0000,https://twitter.com/auntyfudge/status/1637962480428408833
"@CNN It’s not Climate Change the world should be worried about, but wars with nations that can lead into nuclear war which will damage the planet far more than Climate Change can ever do in a thousand years!",1637962462690684929,,2023-03-20 23:40:57 +0000 +0000,https://twitter.com/Sydney1788/status/1637962462690684929
"@MattM_UQ @ConversationEDU 'The world is in deep trouble on climate change, but if we really put our shoulder to the wheel we can turn things around.'  A lead sentence of hope🌱☀️",1637962408697417728,,2023-03-20 23:40:44 +0000 +0000,https://twitter.com/rebeccajolive/status/1637962408697417728
"@SenWhitehouse @IPCC_CH In response to the report’s irrefutable data, proponents have rallied. Wealthy elites, long allied with the climate change activists and researchers, have begun an urgent liquidation of oceanfront estates. The selfless action may be enough to curb the rising sea levels. Bravery!",1637962396592484358,,2023-03-20 23:40:41 +0000 +0000,https://twitter.com/DavidBu80489398/status/1637962396592484358
COP28 Presidency Issues Response To The Intergovernmental Panel On Climate Changes 6th Assessment Synthesis Report https://t.co/QU78QSzmAP,1637962338484604932,,2023-03-20 23:40:28 +0000 +0000,https://twitter.com/Acryptobee/status/1637962338484604932
@JohnFle95784077 @leannmseff @SenSanders To say we have no effect on the earth and the effects of climate change is bafflingly naive.,1637962334940397568,,2023-03-20 23:40:27 +0000 +0000,https://twitter.com/SidewaysCat/status/1637962334940397568
"The report outlines the impact of climate change on different areas, such as biodiversity, health, agriculture, yields, .sea level rise, and flooding. https://t.co/9pyyKm6Jr5",1637962296524693504,,2023-03-20 23:40:18 +0000 +0000,https://twitter.com/DetlefvanVuuren/status/1637962296524693504
"The controversial truth about His family, love, accountability, faith forgiveness, climate change and more. https://t.co/K5vCOsa9Ek #MyLOVEisONE #TellThem @SoRichIam_Media",1637962260239855618,"MyLOVEisONE,TellThem",2023-03-20 23:40:09 +0000 +0000,https://twitter.com/SelfPubShow3/status/1637962260239855618
World leader calls on G20 countries to 'put their money where their climate change mouth is' https://t.co/HiyCfZFWO7,1637962227536867328,,2023-03-20 23:40:01 +0000 +0000,https://twitter.com/michaelebuka200/status/1637962227536867328
"A new UN climate change report has issued a stark warning that humanity is running out of time to prevent severe global warming.

https://t.co/a5tsUPMZO4",1637962223938068481,,2023-03-20 23:40:00 +0000 +0000,https://twitter.com/RebelNewsOnline/status/1637962223938068481
"@levinepmc Ya but climate change, your extra taxes will save the planet. 😂",1637962185765732352,,2023-03-20 23:39:51 +0000 +0000,https://twitter.com/Darinb75/status/1637962185765732352
Synthesising everything we know about climate change - Expert Reaction - https://t.co/0hLoxtkeMq https://t.co/EQZsi1ZGlK,1637962154048630785,,2023-03-20 23:39:44 +0000 +0000,https://twitter.com/smcnz/status/1637962154048630785
Combating aviation pollution is key for the fight against climate change as the industry generates roughly 3% of global emissions. https://t.co/VztIZO19sg,1637962151875706881,,2023-03-20 23:39:43 +0000 +0000,https://twitter.com/rapplerdotcom/status/1637962151875706881
"World is on brink of catastrophic warming, U.N. climate change report says - The Washington Post
What a load of absolute BS 🤯 The Washington Post a dead set RAG &amp; as President Trump labelled US media FAKE NEWS 🗞Catastrophic Warming 😱GET AWAY YOU FOOLS ! https://t.co/exJJmQ7Cvy",1637962150424760320,,2023-03-20 23:39:43 +0000 +0000,https://twitter.com/westonnights/status/1637962150424760320
"@J_GallagherAD3 @jenvanlaar We have the same problem in Oregon. They create the problem then say, ""Oh, look! We've never had hot, dry summers before! It must be Climate Change! We must go all electric! That will solve the problem!"" 🙄",1637962141352488960,,2023-03-20 23:39:41 +0000 +0000,https://twitter.com/Tribble_Bait/status/1637962141352488960
"it doesn't feel like fall at all
climate change is a bitch

the only good thing is the new bunch of Anime and the anniversary of my only relationship",1637962138261102592,,2023-03-20 23:39:40 +0000 +0000,https://twitter.com/Yuriconquest/status/1637962138261102592
@andersleijersta @SuellaBraverman @RishiSunak Just shows that they don't believe the bull about climate change ...no panic or drama.,1637962138189717506,,2023-03-20 23:39:40 +0000 +0000,https://twitter.com/Micafree5/status/1637962138189717506
@RepJayapal Why did you have to waste another trip to the border when you were invited to go when everyone else did? I thought you were worried about climate change?,1637962133718593536,,2023-03-20 23:39:39 +0000 +0000,https://twitter.com/cdlee323/status/1637962133718593536
"6/17 As the temperature increases, so too do the impacts of climate change. At higher warming levels, impacts become more severe and more widespread. https://t.co/tqgb1P875R",1637962060897067015,,2023-03-20 23:39:21 +0000 +0000,https://twitter.com/DetlefvanVuuren/status/1637962060897067015
"@CNN HOAX MAJOR HOAX. Disband the @UN! 
You won't convince poor countries to remain poor because of the hoax of climate change. 
THE EARTH HAS BEEN AROUND FOR BILLIONS OF YEARS.
How do YOU know this isn't NORMAL?",1637962057965355010,,2023-03-20 23:39:21 +0000 +0000,https://twitter.com/ASwan1728/status/1637962057965355010
The logic of today’s climate change experts. https://t.co/membfmaw2B via @imgur,1637962044812009474,,2023-03-20 23:39:18 +0000 +0000,https://twitter.com/Andrewjebbolton/status/1637962044812009474
Gut-Wrenching Climate Report Leaves Even More Fingers Pointing At Political Inaction .....Please follow to support..... https://t.co/SFllOrFmLe #twitter #climatecrisis #ipcc #climatechange,1637962021617692673,"twitter,climatecrisis,ipcc,climatechange",2023-03-20 23:39:12 +0000 +0000,https://twitter.com/abt_live/status/1637962021617692673
@BjornLomborg Climate change is a thing. But the thing about 'things' is that to accurately assess 'the thing' emotion must first be removed to be replaced with logic &amp; reason.,1637962012280987649,,2023-03-20 23:39:10 +0000 +0000,https://twitter.com/Dont_YouThink/status/1637962012280987649
@scalzi It has been a long time since I visited Chicago. I remember meeting you here years ago introduced by crystal Haynes and Tim Duffy at the dorm. A piece of ancient history. I do wonder what will change with the vast changes in the world and perhaps the climate water and food.,1637962008913125378,,2023-03-20 23:39:09 +0000 +0000,https://twitter.com/CarterCheng13/status/1637962008913125378
"New pod with @ChrisRyan77 and @andygreenwald:

📺 The new Apple TV+ show ‘Extrapolations’ and the difficulties it faces in trying to dramatize climate change
📺 Prime Video’s ‘Swarm’
📺 The first two episodes of ‘Top Chef: World All-Stars’
https://t.co/0MiyLBKeWu",1637962007927463936,,2023-03-20 23:39:09 +0000 +0000,https://twitter.com/thewatchpod/status/1637962007927463936
@Kc_Casey1 Biden is forcing investors to only invest in companies that are woke. Climate change and chiba,1637961986603618304,,2023-03-20 23:39:04 +0000 +0000,https://twitter.com/DesrisRosemary/status/1637961986603618304
"World can still avoid worst of climate collapse with genuine change, IPCC says https://t.co/4kYj7BtMX6",1637961983528935425,,2023-03-20 23:39:03 +0000 +0000,https://twitter.com/josephjrose/status/1637961983528935425
"@JuliaHB1 Those perpetrating this fraud really are taking the piss. They’ve managed to convince all western policy makers that a trace gas essential for all life on earth is some sort of toxic poison. 

 Varying Levels of atmospheric co2 cannot possibly drive climate change!",1637961983013027847,,2023-03-20 23:39:03 +0000 +0000,https://twitter.com/HeaneyrP/status/1637961983013027847
@edgarrmcgregor All these new terms. Climate change used to be called seasons.,1637961972716036096,,2023-03-20 23:39:00 +0000 +0000,https://twitter.com/TonerT269/status/1637961972716036096
@TicTocTick ClImAtE cHaNgE,1637961921289756672,,2023-03-20 23:38:48 +0000 +0000,https://twitter.com/traxias_____4/status/1637961921289756672
"@MikeHudema Mike, sorry climate change is a geological event. The earth is in an interglacial period and higher temperatures are unavoidable. The milankovitch cycles are responsible. Mankind cannot even make it rain much less change the climate.",1637961908493111298,,2023-03-20 23:38:45 +0000 +0000,https://twitter.com/Travlwide/status/1637961908493111298
"@NiranjanAjit In response to the report’s irrefutable data, proponents have rallied. Wealthy elites, long allied with the climate change activists and researchers, have begun an urgent liquidation of oceanfront estates. The selfless action may be enough to stem rising seas. Such bravery!",1637961892642668546,,2023-03-20 23:38:41 +0000 +0000,https://twitter.com/DavidBu80489398/status/1637961892642668546
"@KKCO11News Climate change, the biggest scam ever perpetrated on the world! And the Al Gores of the world become billionaires!",1637961881695703040,,2023-03-20 23:38:39 +0000 +0000,https://twitter.com/JesusismyKing_7/status/1637961881695703040
"[Bloomberg] With just a decade left before entering a potentially catastrophic phase of climate change, “deep, r https://t.co/wQXuGvjPzT",1637961878784856065,,2023-03-20 23:38:38 +0000 +0000,https://twitter.com/money_and_biz_/status/1637961878784856065
@MicroGuy18 @Laurie_Garrett @IPCC_CH NOT a single climate change prediction has come true.  NOT ONE!,1637961878533193729,,2023-03-20 23:38:38 +0000 +0000,https://twitter.com/AO1JMM/status/1637961878533193729
A timeline of climate change. The IPCC reports https://t.co/ZBWkGLlbG1,1637961869569794048,,2023-03-20 23:38:36 +0000 +0000,https://twitter.com/AquinasEnvSci/status/1637961869569794048
"#ClimateChange is bull shit facts, day 326:

According to the UN, the earth is approaching another meaningless, arbitrary and made up deadline where you have to give your money to climate alarmists or there will be doom and gloom.

What’s different this time? Absolutely nothing.… https://t.co/qOCgiHI0M5",1637961856290529282,ClimateChange,2023-03-20 23:38:33 +0000 +0000,https://twitter.com/ryanstrug/status/1637961856290529282
"I’ve been worried about the planet since I was a kid and involved in campaigning since I was 14. I’m kind of relived that at 14 I didn’t know a future of such abject failure on #ClimateChange lay ahead. https://t.co/pNrYIdygZ6 #IPCC And yet, it is still not too late.",1637961848325537794,"ClimateChange,IPCC",2023-03-20 23:38:31 +0000 +0000,https://twitter.com/PaulDBurgess/status/1637961848325537794
"""New Climate Change Study Just 400 Pages Of Scientists Telling Americans To Read Previous Climate Change Studies""

https://t.co/PfiLZsjoZ5",1637961828922961920,,2023-03-20 23:38:26 +0000 +0000,https://twitter.com/jenn_bernstein/status/1637961828922961920
@gatewaypundit CLIMATE CHANGE!!,1637961819951185920,,2023-03-20 23:38:24 +0000 +0000,https://twitter.com/SPX_DEALER/status/1637961819951185920
"And @KetanJ0 for @renew_economy https://t.co/9CyDfVRcup

""In the scenarios in which we avoid as much of the impacts of climate change as we can muster, greenhouse gas emissions plummet from now. Not tomorrow, not in 2025, nor in 2030. Now.""",1637961812120580097,,2023-03-20 23:38:22 +0000 +0000,https://twitter.com/tony_goodfellow/status/1637961812120580097
@OrionCopernicus Waiting for just one climate change guess to come true. Just one.,1637961796517773312,,2023-03-20 23:38:18 +0000 +0000,https://twitter.com/RealisticCanad1/status/1637961796517773312
"@XAVIAERD A few to get you started. Climate change, farmer’s markets, hiking, and milk. https://t.co/EOXmYHedcd",1637961792667234304,,2023-03-20 23:38:17 +0000 +0000,https://twitter.com/sentmeRae/status/1637961792667234304
climate change çalışmamak için kızılcık şerbeti kesit ve fragmanlarına düşüldü yine,1637961785994010626,,2023-03-20 23:38:16 +0000 +0000,https://twitter.com/benguozer/status/1637961785994010626
Only the people that get paid to talk abt climate change seems to care. #climatecrisis https://t.co/6p92PpI7s3,1637961766004224000,climatecrisis,2023-03-20 23:38:11 +0000 +0000,https://twitter.com/bcbasant/status/1637961766004224000
"@JoeBiden’s #SVB failure follows in the footsteps of @BarackObama’s #Solyndra failure….all this money down the #loo for #ClimateChange #GreenEnergy #subprime bank loans……it’s called inept regulators, oversight, management 
and it =Bad Consequences!",1637961757066158083,"SVB,Solyndra,loo,ClimateChange,GreenEnergy,subprime",2023-03-20 23:38:09 +0000 +0000,https://twitter.com/CATHOB2021/status/1637961757066158083
@MikeHudema Climate change is the new communism. Just trying to help you out.,1637961731040215040,,2023-03-20 23:38:03 +0000 +0000,https://twitter.com/SmokeyWilliams8/status/1637961731040215040
Interesting interview outlining a career in climate change and health from the US.  More people and adaption jobs like this needed across world given latest IPCC report. #climateaction https://t.co/fy44o2dspW,1637961718222688257,climateaction,2023-03-20 23:38:00 +0000 +0000,https://twitter.com/PeterCMcInnes1/status/1637961718222688257
"@JuliaHB1 Banks starting to fail, the West pushing for war with Russia and China, we need to distract people…….oh I know, climate change, let’s frighten them with that like we did with Covid.",1637961710723125252,,2023-03-20 23:37:58 +0000 +0000,https://twitter.com/RogerEv05384703/status/1637961710723125252
"@ukranon86 @jamforyou_ We actually talked about this (I have a degree in environmental studies) and why the CFCs issue isn't really comparable. 

The source of the problem was more isolated. Removing CFCs didn't fundumentally alter society structures and system. But climate change is different.",1637961663985926144,,2023-03-20 23:37:47 +0000 +0000,https://twitter.com/AbsoluteAlmost/status/1637961663985926144
